ApplID,lat,long
S016231,37.9479,-121.4436
A015396,40.04114383,-122.2550347
S000766,38.93607458,-121.2149621
S000765,38.93966298,-121.2177353
S000769,38.93251937,-121.2171109
S000767,38.93855048,-121.2156379
S022048,37.2224,-120.6867
S022046,37.2225,-120.6835
S022049,37.2198,-120.6969
S022051,37.2229,-120.6855
S022047,37.2198,-120.6974
S022050,37.2222,-120.6895
A029634,40.20686808,-123.4999058
A029634,40.21961224,-123.5016231
A029634,40.21784463,-123.5003301
S020753,38.2515,-121.6014
S023172,37.4643,-120.6061
G332322,33.56218501,-116.2072369
G332323,33.56218501,-116.2072369
S016344,37.0178,-122.1957
G332321,33.56186009,-116.2936148
S016348,40.5925,-122.8981
A031468,37.04143554,-122.162441
A031468,37.0162,-122.1957
G332575,33.76568897,-116.172939
G332587,33.75127719,-116.1729607
G332574,33.76568897,-116.172939
S020752,35.3887,-120.5582
S022490,38.9895,-123.1628
S021173,41.1538,-121.1481
A009576,38.8319,-120.7909
S009383,37.45158845,-122.4189797
S009382,37.45158845,-122.4189797
A031461,39.35847911,-123.1391259
S009379,37.45158845,-122.4189797
S009380,37.45424988,-122.4242169
S009381,37.45306244,-122.4128151
A029731,33.28067381,-117.0521854
A029731,33.2823,-117.0504
A029731,33.3087816,-117.0619348
A029731,33.30139867,-117.0561388
S020750,38.2978,-121.566
G332933,33.54557851,-116.1367816
S022308,38.2275,-122.5033
S022467,38.2275,-122.5032
S022398,38.6964,-123.3079
S022399,38.6872,-123.3155
S022397,38.6964,-123.3125
A031890,38.3986,-122.4577
A031890,38.3956,-122.462
A031890,38.3973,-122.4605
D031882,40.1058,-123.726
A031889,38.5589,-122.6964
A031888,38.9726,-123.0851
A031888,38.9725,-123.0917
D031879,37.421,-118.6025
D031879,37.4219,-118.6001
D031879,37.4313,-118.5917
A031887,38.9034,-123.1586
A031887,38.8873,-123.1613
A031887,38.899,-123.1596
A031891,38.4002,-122.4512
A031891,38.396,-122.4516
L031586,38.19749795,-122.76105
G363382,34.86702635,-116.761666
S023679,39.3256,-123.7334
S023661,39.3252,-123.7346
G363462,34.45127705,-116.9370394
S023677,39.3258,-123.7333
S023676,39.3241,-123.7151
G363463,34.45127705,-116.9370394
G363380,34.85974624,-116.7704872
G363383,34.86703572,-116.7528678
G363524,34.88158304,-116.7397265
S022288,38.6368,-122.9062
S022314,39.1427,-123.1639
S022313,39.1469,-123.1655
A021403,39.39579605,-123.7828879
A014607,41.78400604,-124.1429072
G193257,34.61840767,-118.0431444
S023655,40.4808,-122.6723
G363659,34.60386712,-118.0696922
G193289,34.62576487,-118.0430789
G193300,34.62216588,-118.0742383
A017352,35.72418397,-120.6573994
A017352,35.7192,-120.6571
T031850,32.8094,-116.66
T031850,32.8015,-116.6665
T030724,37.8632562,-120.6293463
T030951,36.4588503,-121.7127587
T030951,36.45994864,-121.7127971
T030951,36.47414775,-121.7287753
T030951,36.4870855,-121.7457356
T030951,36.48750523,-121.7454102
T030951,36.49149038,-121.7513369
T030951,36.4959541,-121.7543882
T030951,36.50740681,-121.7641563
T030951,36.50953624,-121.7671258
T030951,36.51645352,-121.7886509
T030951,36.5204325,-121.7947523
T030951,36.52058177,-121.794247
T030951,36.52007203,-121.8100605
T030951,36.51987045,-121.8127769
T030951,36.52270923,-121.8147526
T030951,36.52504354,-121.8264141
T030951,36.52748208,-121.8336537
T030951,36.52709324,-121.8441951
T030951,36.5276576,-121.8493234
T030951,36.5382338,-121.8723593
T030951,36.43188228,-121.8779467
T030951,36.43586247,-121.7085547
T031290,38.75428099,-120.3696595
T031230,36.4588503,-121.7127587
T031230,36.43586247,-121.7085547
T031428,38.706779,-123.4235676
T031672,39.729679,-122.5376212
T031672,39.72967018,-122.5377491
T031429,41.57861894,-120.6265955
S015610,39.13079355,-123.1475655
T031619,39.92175514,-123.7666216
T031430,38.75428099,-120.3696595
T030707,37.88762563,-121.5768326
S013533,35.19746922,-120.7147721
G363640,34.86693858,-116.8715763
S019978,38.1633,-122.0822
G363632,34.59360131,-117.338835
G363267L001,34.85097879,-117.1779306
S006308,37.80964454,-121.5596043
G363399,34.83089002,-116.6255543
G363639,34.86693858,-116.8715763
G193298,34.61483223,-118.0608104
S004361,38.88961623,-122.2364778
S004369,38.88961623,-122.2364778
S004366,38.76813168,-122.139448
S004370,38.88961623,-122.2364778
G363378,34.8635009,-116.7003868
G363456,34.78337701,-117.2678432
S020794,34.586,-120.141
S020793,34.5841,-120.1271
S004373,38.88961623,-122.2364778
S004362,38.88961623,-122.2364778
G193147,34.48880536,-118.3174304
S004368,38.88961623,-122.2364778
G561210,34.20007075,-116.8323755
S004376,38.88793306,-122.0045934
S004367,38.76813168,-122.139448
G363377,34.8635009,-116.7003868
S020795,34.5847,-120.1434
S004371,38.76813168,-122.139448
S004372,38.88961623,-122.2364778
S010898,41.27801624,-123.7882324
S004365,38.88961623,-122.2364778
G363459,34.78337701,-117.2678432
G363453,34.19623719,-115.8368721
S004363,38.88961623,-122.2364778
S004364,38.88919029,-122.1648034
G363752,35.16005216,-116.0295471
G363458,34.7834518,-117.2856126
G193398,34.48351484,-118.5533976
G363398,34.83089002,-116.6255543
S020792,34.5843,-120.1318
S020791,34.5878,-120.1287
G363379,34.85740768,-115.6491361
G363516,34.2004861,-116.1855273
G363547,34.86694188,-116.8671722
G363376,34.85803086,-116.7069401
G363457,34.78337701,-117.2678432
S022045,39.0415,-120.1152
A018331,41.2065,-122.2753
A020978,40.07841789,-120.8192976
A017369,38.68076831,-121.2671727
G192604,34.10539344,-117.7309173
G191719,34.0579,-117.7205
S022283,38.5273,-122.3327
S022152,39.566,-120.6354
T031881,36.6992,-121.3846
S022184,37.874,-121.3764
S022029,40.9079,-123.6099
A030358,38.64765876,-121.5991098
A030358,38.59804722,-121.5490024
A030358,38.67632047,-121.6302995
A030358,38.6759,-121.63
A030358B,38.64765876,-121.5991098
A030358B,38.59804722,-121.5490024
A030358B,33.8155,-116.4381
A030358B,40.1521524,-122.2030473
A030358A,38.64765876,-121.5991098
A030358A,38.59804722,-121.5490024
A030358A,38.67632047,-121.6302995
A030358A,40.1521524,-122.2030473
S013718,40.42410228,-121.9921252
S001615,40.71864874,-121.9675562
S013236,41.9907,-124.2038
S014157,38.36456753,-121.3345887
S014158,38.36789953,-121.3410102
S014156,38.3625542,-121.3426289
S015559,34.04777273,-116.9317097
S022191,38.7802,-122.5587
S022493,37.908,-121.3664
S010737,37.19125196,-118.3433697
G332624,33.6905,-116.4
L031876,39.9966,-122.2914
L031875,40.3214,-122.3966
S022442,41.8798,-124.1372
G193045,34.69658261,-118.1391975
G192555,34.66753209,-118.138962
S021731,41.8956,-122.5214
S020723,38.8479,-121.7273
S015639,41.33048612,-122.8384372
A022377,38.7069,-123.423
A022377,38.7069,-123.4233
D031873,40.7321,-123.2716
S021255,37.8459,-121.38
S022128,38.4892,-122.7853
A031741,33.5166,-117.7381
S022040,38.9937,-122.8444
S022503,36.9711,-120.2567
S020724,34.4156,-118.792
G560133,34.41548856,-118.7921278
S022502,36.9745,-120.2785
A004136,34.25302964,-117.2434035
A004136,34.25087057,-117.2497106
NJ000007,35.049,-117.7334
S022414,38.5173,-121.6859
S022413,38.5129,-121.6746
S022412,38.5169,-121.6854
A014869,38.6588,-120.9134
S016878,37.2501,-122.4051
S016876,37.2446,-122.3983
G363394,34.950206,-116.6775514
G363393,34.950206,-116.6775514
A030895,37.25073428,-122.4055569
A030895,37.2501148,-122.4051069
A030895,37.24960446,-122.4049114
A030895,37.24456726,-122.3982616
S022028,39.0418,-122.7518
S016879,37.2507,-122.4056
S016877,37.2496,-122.4049
S022027,39.0408,-122.7566
S022312,39.2789,-123.1767
S022186,41.2931,-123.2522
S014990,36.22508002,-118.0635039
D031863,38.6382,-122.3883
A030929,38.35913889,-122.3953789
S020523,39.3006,-123.2126
S020527,39.3006,-123.2125
S022031,41.8399,-122.6715
S023405,40.3961,-121.9096
S022026,39.9937,-122.2877
L031869,37.2703,-119.8296
L031867,40.1276,-122.45
L031867,40.1185,-122.4758
S022032,38.94013056,-121.5719861
A031807,39.1303,-120.8007
S000046,39.50430104,-120.0070318
A031595,39.00503054,-120.2565365
A031595,38.9661,-120.394
A031595,39.00253468,-120.3108007
A031595,38.9472,-120.3886
A031595,38.98882318,-120.2199855
A031596,38.82819156,-120.536624
A031596,38.8523,-120.4575
A031596,38.77147822,-120.8137328
A031596,38.77353986,-120.6986347
A031596,38.98882273,-120.2199878
A031596,38.8115915,-120.6220274
A031596,38.9661,-120.394
A031596,39.00253468,-120.3108007
A031596,38.9472,-120.3886
A031596,39.00503054,-120.2565365
A031596,38.86621966,-120.4415607
S022033,39.4752,-120.7989
S022034,40.67,-122.915
S022037,36.1788,-121.0944
A026753,38.2462,-122.3452
S022039,36.1782,-121.0717
S022038,36.1793,-121.1173
S023648,37.579,-121.9069
S023645,37.5866,-121.9333
S023649,37.5883,-121.9248
S023650,37.5794,-121.9134
NJ000009,39.6447,-123.4197
S021708,40.6904,-123.0346
D031862,36.1706,-121.683
S016498,38.6509,-120.6048
S016497,40.6049,-122.9187
S022444,40.6211,-120.2464
S022443,40.5784,-120.2641
NJ000008,33.0421,-116.9396
NJ000008,33.0494,-116.9426
S022041,34.0706,-118.261
S022044,41.4404,-122.898
S022156,39.3404,-123.1143
S022287,38.6793,-122.9425
A026349,41.74346431,-124.145798
A015562,38.7684,-120.4317
A018465,38.7676,-120.431
A030282,38.67276778,-122.8231788
A029100,39.0423,-121.0016
S022415,41.8123,-122.6838
A030560,39.2803,-123.0697
A029333,38.43675336,-122.8963998
A029333,38.43870101,-122.8931073
A030564,39.2803,-123.0697
A029537,39.6819,-120.2145
S016588,41.5321,-122.9524
A026755,38.2546,-122.3482
A029041,38.2546,-122.3482
A029040,38.2462,-122.3452
A029040,38.2467,-122.347
A026754,38.2552,-122.3438
A026754,38.2539,-122.3398
A026167,38.2467,-122.347
L031865,40.3549,-122.4202
A026605,39.3126,-121.1479
A026316,41.70084619,-122.5095612
A028886,39.04442695,-123.1341958
A028886,39.0446,-123.1442
A027582,39.0438,-123.1343
A027584,39.0438,-123.1343
A027781,38.7034,-121.8913
A025850,39.0438,-123.1343
A031647,38.8462571,-120.863401
S016586,38.5514,-120.8486
A031193,38.7234,-121.9057
A029250,38.7235,-121.9057
S016587,37.0166,-119.9845
A030715,36.4588503,-121.7127587
A030715,36.45994864,-121.7127971
A030715,36.47414775,-121.7287753
A030715,36.48585381,-121.7455219
A030715,36.4959541,-121.7543882
A030715,36.50740681,-121.7641563
A030715,36.50953624,-121.7671258
A030715,36.51645352,-121.7886509
A030715,36.5204325,-121.7947523
A030715,36.52058177,-121.794247
A030715,36.52007203,-121.8100605
A030715,36.51987045,-121.8127769
A030715,36.52270923,-121.8147526
A030715,36.52354955,-121.8256787
A030715,36.52693699,-121.8334635
S016571,37.8847,-121.496
L031853,36.4892,-121.673
S016585,38.1037,-121.6863
D031849,40.6913,-122.8908
D031839,40.523,-122.9428
D031839,40.5168,-122.9392
S016570,37.8875,-121.4897
L031852,36.5343,-121.6405
L031852,36.5063,-121.6709
L031844,37.5552,-121.7267
L031844,37.552,-121.7586
L031844,37.564,-121.7298
L031845,37.5627,-121.7648
L031845,37.5605,-121.7544
L031845,37.5574,-121.7615
L031837,37.3981,-119.7427
L031848,37.548,-121.7522
L031848,37.5486,-121.7453
D031855,40.5568,-123.1889
L031847,37.5575,-121.7633
L031847,37.5632,-121.7709
L031847,37.5591,-121.7696
L031846,37.5521,-121.762
L031846,37.5566,-121.7643
L031846,37.5553,-121.759
L031856,38.3213,-122.601
L031856,38.3245,-122.6073
A030655,38.44702211,-122.3767809
D031842,40.3131,-122.4071
S020800,39.9117,-120.4279
S020142,38.075,-121.88
S020146,38.0653,-121.9042
S016524,41.9093,-122.4624
S020138,40.5833,-121.95
S021825,37.3111,-120.9303
S021827,37.355,-120.9605
A030946,36.2717,-121.81
A030946,36.27123416,-121.8100169
S021829,37.3647,-120.9818
S021828,37.3619,-120.942
S021823,37.3682,-120.9414
S021824,37.298,-120.8809
S021826,37.3555,-120.9226
S016577,40.5609,-122.2882
A017064,38.2803963,-122.3142466
A010564,34.24516892,-117.4109116
A016089,38.2207,-121.1832
A013551,34.2636,-114.1453
A009448,34.24488606,-117.4092591
A030642,37.466,-120.11
A015352,38.661,-120.9146
A014852,38.6582,-120.9147
S020502,38.5589,-122.6964
A024203,38.68143074,-122.9476474
A026635,38.61574835,-122.6807679
S020240,38.7595,-123
A027050,41.00487347,-121.8579849
S020001,39.0731,-123.439
S020000,39.0669,-123.4428
S023579,39.9438,-123.9605
S023577,39.9963,-123.9303
A030150,36.53547173,-121.8899653
S023580,39.9963,-123.9284
S023582,40.2777,-123.8828
S023581,40.3406,-123.9307
S023571,40.2783,-123.8672
S023583,40.5329,-123.7895
S023584,40.3342,-124.0356
S020005,40.2084,-123.7708
S020006,37.8366,-119.9957
S020007,38.5013,-121.6045
S020008,41.0574,-121.1298
A031115,35.38882894,-120.5579739
S020014,34.5232,-119.6875
S020015,34.527,-119.6875
S017954,37.7671,-121.3512
S020022,39.7649,-121.503
A031436,39.0124,-121.8275
S021624,40.005,-121.2542
S020020,35.4391,-118.8773
S020026,38.2115,-121.61
S020028,37.3138,-120.3502
S016579,34.3592,-116.9294
S020183,41.1159,-121.5529
S021236,38.1402,-121.4481
S020190,41.1221,-121.1465
S020188,38.5183,-121.7234
S014908,41.1631,-120.6595
S021082,38.6104,-122.7558
S021081,38.6105,-122.7523
S014907,41.16256236,-120.6568435
S019955,40.3067,-120.4479
S019952,40.3043,-120.4544
S019964,40.7639,-123.0886
S019961,35.3508,-120.7236
A030212,40.6039,-122.4673
S019970,35.3257,-120.7537
A010034,34.7236,-119.9213
S019949,40.3043,-120.4688
S019967,35.3303,-120.7574
A018382,38.874,-120.017
S019958,35.3429,-120.7619
S021125,40.5807,-122.8887
S020057,38.1348,-120.6257
S019972,38.5861,-122.876
S019966,40.7053,-122.8308
A028714,37.346,-122.3284
S021617,39.1327,-121.9386
S021616,39.1432,-121.9396
S021548,39.1369,-121.94
S016584,41.8448,-123.3865
S020058,40.9675,-123.6375
S023337,36.989,-120.5086
S020134,38.6383,-122.8743
S019527,40.4588,-124.2029
S019540,40.4074,-124.1766
S019545,40.426,-124.1793
S019525,40.4099,-124.3601
S019516,40.4302,-124.3763
S019518,40.4391,-124.3962
S019515,40.4314,-124.3986
S019542,40.4174,-124.1773
S019539,40.4392,-124.1613
S019519,40.4329,-124.3742
S019533,40.4442,-124.1859
S019522,40.4145,-124.3479
S019546,40.4376,-124.1538
S019528,40.4036,-124.3479
S019534,40.4054,-124.3669
S019536,40.4364,-124.1758
S019537,40.4286,-124.1354
S019530,40.4479,-124.1995
S019543,40.4393,-124.1475
S019531,40.3971,-124.3601
S019521,40.4532,-124.1647
S019524,40.4522,-124.19
S019859,38.3337,-121.5711
S021907,36.541,-121.8863
S021441,38.4059,-121.3101
S021909,36.5385,-121.889
S021908,36.54,-121.8983
S019835,34.5038,-120.065
S020066,34.5503,-120.3943
S020056,41.0015,-122.7062
S020063,34.6226,-120.3311
S020065,34.6139,-120.3476
S020080,38.3553,-120.9969
S020067,34.5598,-120.3991
S020150,38.3907,-120.9602
S019850,38.276,-121.5411
S020977,38.4406,-120.1792
S021709,40.1465,-121.2428
S021718,40.2649,-120.7437
S021720,40.3412,-120.7146
S021716,40.3079,-120.7319
S021719,40.2786,-120.7064
S021721,40.2322,-120.854
S021469,38.6298,-122.4842
S021722,40.3581,-120.9973
S021717,40.2376,-120.694
S021710,40.134,-121.0206
S021723,40.3045,-120.9476
S020978,38.4399,-120.1839
S021724,40.1693,-120.969
S019791,38.2488,-121.5123
S021682,36.4649,-121.4057
S021694,36.0997,-121.0068
S020342,40.6312,-122.9428
S021683,36.4628,-121.4075
S019847,41.5349,-122.4434
S020343,37.7986,-121.4691
S021687,36.242,-121.1534
S021699,36.47,-121.4114
S021692,36.1001,-121.0087
S021697,36.47,-121.4058
S021698,36.4679,-121.4111
S021781,36.949,-121.546
S021782,36.949,-121.541
S021780,36.9593,-121.5388
S021695,36.0994,-121.005
S021684,36.4556,-121.4168
S021689,36.2335,-121.1559
S019788,38.2626,-121.5221
S021690,36.2336,-121.1586
S019876,41.5217,-122.4268
S021696,36.0993,-121.0032
S021688,36.2411,-121.1565
S019794,38.2829,-121.5484
S021691,36.0993,-121.0021
S021883,35.6583,-120.693
S020175,38.7586,-123.0084
S021681,36.4686,-121.4012
S021685,36.4556,-121.4195
S021693,36.105,-121.0147
A029491,38.3231,-122.5376
A029491,38.3221,-122.5366
S020356,38.6682,-122.8552
S020164,39.2128,-121.9914
S020169,39.1954,-121.936
S020167,39.4074,-122.0065
S020168,39.2115,-121.9327
S020166,39.2397,-121.9481
S021576,38.379,-119.4509
S020362,38.6679,-122.8607
S020359,38.6715,-122.8562
S020365,38.3613,-120.689
S021711,33.2061,-117.101
S020355,38.3571,-120.6958
S020364,38.6739,-122.8642
S020360,38.6737,-122.861
S020338,38.3566,-120.6962
S020370,40.5507,-122.0793
S020367,38.3643,-120.7985
S019844,38.2507,-121.5118
S020358,38.6726,-122.8665
S020337,38.3566,-120.6966
S021181,35.5861,-118.6588
S020339,38.356,-120.6973
S020369,40.5536,-122.0724
S020368,38.3643,-120.7985
S016597,39.9125,-120.4257
S020335,38.3601,-120.6892
S020372,40.6706,-122.9144
S020366,40.7747,-122.9194
S020357,38.6714,-122.8583
S020163,38.2554,-121.6012
S016593,33.2064,-117.1004
S020336,38.3585,-120.6889
S020363,38.6727,-122.867
S020371,34.1285,-119.0753
S021603,37.0084,-119.9997
S022060,39.7147,-120.5698
S020333,34.619,-120.5006
S020334,34.6152,-120.5095
S020361,38.6679,-122.8563
S019818,38.2396,-121.5556
S019821,38.2399,-121.5553
S019848,36.415,-120.9537
S019906,36.3998,-120.9455
S019851,36.4321,-120.9692
S019885,36.4265,-120.9676
S019869,36.3943,-120.9432
S019866,36.4074,-120.9514
S019882,36.4266,-120.965
S019909,36.4027,-120.9397
S019872,36.3944,-120.9442
S019860,36.413,-120.9503
S019891,38.4928,-122.0101
S019877,36.4362,-120.9742
S019903,36.4016,-120.9442
S019863,36.413,-120.9503
S019854,36.4361,-120.9671
S019900,36.4072,-120.95
S019894,40.9186,-124.0445
S019897,40.9181,-124.044
S019857,36.4091,-120.9515
S019879,36.4362,-120.9742
S019888,36.4321,-120.9705
S019697,38.4824,-122.7305
S021771,35.588,-118.6601
A024655,38.7706,-121.1815
S021770,35.5872,-118.661
S016499,40.0444,-123.9586
S020665,38.319,-119.5554
S020669,38.3226,-119.5552
S019827,38.2406,-121.5547
S019832,40.7379,-122.9671
S019812,37.9558,-121.346
A031307,38.27790846,-122.4167577
A031307,38.27950766,-122.4232569
A031189,35.2408705,-120.5838549
A031189,35.24850958,-120.5836619
S023389,41.296,-121.2242
S023386,41.2895,-121.2189
S016495,38.2596,-121.726
S023384,41.29,-121.2185
S023385,41.309,-121.2512
S023382,41.2928,-121.2235
S022208,34.2122,-118.1356
S022209,34.2138,-118.1374
S019284,40.4637,-123.8386
S022343,40.3603,-123.424
G363572,34.51570378,-117.441355
G363657,34.57901522,-117.3388605
S019695,38.0082,-121.4485
G363569,34.5735632,-117.3454887
S016303,40.6565,-122.9276
G363570,34.5735632,-117.3454887
G363571,34.51570378,-117.441355
G363573,34.55570149,-117.4017109
S019429,40.5737,-122.9305
S019428,34.6376,-120.2947
S019418,38.0062,-121.4444
S019417,38.7172,-121.608
S019435,38.7042,-121.6239
S019422,37.2704,-119.829
S019426,37.4678,-120.5114
S019698,38.0063,-121.4445
S019425,38.6986,-121.6313
S019416,37.2704,-119.8291
S019855,41.0908,-121.5053
S019858,41.0895,-121.5081
S019864,38.2088,-121.5585
S019419,38.1221,-121.5856
S019423,40.8775,-123.5125
S019861,39.5022,-123.2097
A030926,38.92557807,-123.2903201
A030926,38.92578815,-123.2936637
S019432,38.7293,-121.6063
S019441,37.0641,-122.2208
S023304,40.3757,-120.6492
S019433,40.4905,-124.3081
S019427,40.6346,-122.9795
S023308,40.3774,-120.648
S021934,38.3193,-121.4964
S023309,40.3818,-120.6419
S023313,40.3369,-120.6693
S019480,38.4095,-121.5406
S019852,38.3618,-121.4882
S019449,38.9103,-120.6603
S021223,39.272,-122.0039
S019445,38.8767,-120.645
S021448,35.5377,-120.7422
S019455,38.9055,-120.6465
S019439,38.9065,-120.6743
S019452,38.8861,-120.6587
S019442,38.8767,-120.645
S019458,38.9056,-120.6462
S019286,36.9923,-120.0156
S019420,40.5194,-124.0251
S021190,38.0138,-121.5819
S018623,40.40961,-122.18562
S020180,39.1285,-122.8135
S019501,37.9656,-121.4751
S020181,39.1064,-122.818
S020477,38.2571,-120.8505
S020476,38.2252,-121.0231
A010744,40.0994,-121.0969
A010744,40.0986,-121.0938
S021819,36.4906,-121.752
S018647,39.2556,-122.0092
S023275,39.1861,-122.9776
S023274,39.1486,-122.8916
A031843,39.254,-123.1908
A031843,39.254,-123.1893
S018831,38.1189,-121.5867
S019021,36.313,-120.5415
S020099,37.998,-121.6686
S019043,36.2223,-120.5246
S020598,40.4315,-123.523
S019635,38.1752,-121.5903
S019031,36.228,-120.5028
S020597,38.6877,-121.6351
S019028,36.2411,-120.4691
S019873,39.6163,-120.5918
S019022,36.2813,-120.4857
S020119,38.1269,-121.8976
S019025,36.2644,-120.5299
S020154,38.3044,-121.7272
S020599,38.3238,-121.7146
S020130,41.8233,-122.9742
S020605,41.8218,-122.9795
S019644,38.1645,-121.584
S019641,38.1732,-121.5807
S019624,38.1627,-121.6721
S020123,38.1199,-121.9092
S019638,38.172,-121.5924
S021863,40.3979,-122.1534
S020158,38.3347,-121.7134
S019019,36.2764,-120.5146
S019034,36.2203,-120.4969
S020606,41.8231,-122.9735
S020095,38.01,-121.6803
S019040,36.2275,-120.513
S019046,39.8353,-123.5347
S021974,36.5382,-121.8777
A020900,39.93809803,-122.4621938
A018098,38.80998693,-123.5763835
S020596,38.6658,-122.9409
S019049,35.4377,-118.8758
A031448,34.772,-119.1576
A031448,34.74786803,-119.1341985
S018652,38.20394167,-121.4187806
A020898,39.93620947,-122.4539789
S019024,37.96,-121.35
S021973,36.5378,-121.882
S022113,35.1767,-120.5208
S023197,35.2543,-120.6703
WW0055,37.2805,-120.6337
S017807,38.1993,-121.0838
S017800,34.6131,-120.3103
S017850,40.3966,-122.1585
S023316,40.3877,-120.6367
S017804,38.2406,-120.3416
A008205,33.16996551,-117.2861497
A008205,33.21868145,-117.3423141
D030921,39.06859718,-123.4556681
S017801,34.6131,-120.3103
L031841,36.5342,-121.6406
A024359B,39.20363044,-123.2087447
S019508,38.1584,-122.0743
S019499,38.1624,-122.0834
S019511,38.1625,-122.0828
S019572,40.5457,-123.1657
S019505,38.0889,-119.1898
S019513,38.1526,-122.0885
S016569,40.6874,-122.8865
S021678,40.5769,-122.8843
S021927,37.8633,-121.3199
S021377,38.301,-121.5691
S019240,38.1071,-121.9657
S019237,38.1073,-121.963
S018194,41.209,-121.1374
S018197,41.1762,-121.1384
S019225,38.1125,-121.9802
S022757,40.4629,-122.2415
S018399,40.6957,-122.856
S021648,38.1406,-119.1265
A029576,38.56856685,-121.2006458
S021910,40.1471,-123.9153
S017823,36.9374,-119.507
S017820,36.9311,-119.5056
S021911,40.1493,-123.916
S020728,38.2491,-121.6013
A027644,38.56939421,-121.2011612
S021477,40.4922,-124.2975
S018306,40.5068,-124.2964
G331489,33.76626838,-116.6769384
S018297,40.4987,-124.2669
S021865,40.3981,-122.1474
S021479,40.5011,-124.2933
S018298,40.501,-124.2804
S018315,40.4961,-124.2978
S018312,40.4981,-124.2929
S018394,37.6701,-121.2469
A030882,38.5625,-122.9757
S018300,40.5025,-124.2926
S021478,40.5007,-124.2932
S021331,40.722,-124.1657
S018309,40.5002,-124.2986
G331490,33.76626838,-116.6769384
S018303,40.5048,-124.294
S018304,40.504,-124.2802
S018295,40.5007,-124.2774
S018301,40.5018,-124.2798
S023161,41.1538,-121.1482
S023110,38.2424,-121.5535
S018229,35.574,-121.0376
S018230,37.5811,-121.1566
A008999,37.17700818,-122.1397107
S018236,38.0559,-120.9987
S018245,38.1697,-122.0928
S018242,38.1711,-122.0889
S018239,38.169,-122.0979
S021428,37.7819,-121.4031
A012717A,37.83685068,-121.1364714
A012717A,37.8366,-121.1397
A017659,35.73107254,-117.9382454
S018233,38.0229,-121.0585
S021986,39.0414,-123.153
S023169,41.2977,-121.1261
S023078,37.7696,-121.3679
S020726,38.2284,-121.5118
S020790,41.2412,-121.1273
A002049,34.53572323,-118.1917837
S018227,40.028,-123.919
S021985,39.0414,-123.1529
S021380,38.4093,-122.587
S020031,38.2364,-121.4194
A030065,36.5292,-121.845
S021577,40.476,-124.2197
S016572,38.3669,-121.5203
S021572,40.4821,-124.23
S021575,40.4776,-124.2282
S016574,38.2709,-121.4698
S023497,40.8759,-123.9917
S020032,38.2364,-121.4194
S016573,38.1719,-121.4443
S021574,40.4836,-124.2298
S018518,38.0661,-121.4994
S021573,40.4701,-124.2152
S021139,41.3082,-122.3311
S019283,40.4448,-123.5313
S019541,38.0662,-121.4599
S019544,38.0712,-121.4646
S017663,38.6496,-119.9487
S011407,34.15417524,-117.7024057
S019538,38.0644,-121.4599
S017640,38.3755,-121.5468
S016679,40.8061,-122.9025
S021715,33.3305,-116.9742
S017114,40.0436,-123.9601
S021320,38.4335,-121.524
S017598,37.7507,-121.2964
S017646,38.9035,-122.852
S023353,41.8951,-120.3423
S017371,41.9416,-121.8149
S019908,38.5868,-122.7566
S017356,38.479,-121.135
S017651,38.407,-122.8583
S019940,40.4551,-123.5096
S021933,38.2504,-121.6018
S017286,38.6757,-121.6305
S023160,41.4841,-120.4032
S021481,40.9817,-124.0353
S017380,41.9268,-121.8059
S017672,35.1465,-120.5373
S017892,40.4549,-123.51
S021887,35.575,-121.0327
S017877,41.9146,-124.1666
S017648,40.7972,-124.0138
S020453,41.7269,-122.7027
S018509,41.8827,-124.1648
S020827,38.1757,-121.1501
S017747,38.4021,-121.5156
S017120,38.4794,-121.1187
S023349,41.8924,-120.3395
S017362,38.1856,-121.5851
S017368,38.4676,-121.1236
S019922,35.44195356,-120.5981585
S017117,38.4811,-121.109
S022206,35.3865,-120.824
S019039,39.2788,-123.1946
S017386,40.7296,-124.1839
S017874,35.4292,-120.7986
S020558,41.5029,-120.1966
S021961,35.5403,-120.8066
S021083,38.6211,-123.2316
S021084,38.6157,-123.2269
S017684,38.2478,-121.5115
S017673,35.1484,-120.5341
S017875,35.4226,-120.7902
S021730,41.5722,-122.9569
S017698,41.8999,-124.1559
S023523,41.8991,-122.4931
S021319,38.249,-121.6018
S023350,41.8965,-120.3484
S021960,38.47,-121.1341
S019367,37.8452,-121.156
S017691,40.8762,-123.9734
S021308,38.2328,-122.3288
S017492,40.3095,-124.2689
S023462,39.2975,-123.3502
S020030,38.1472,-121.6013
S017595,37.7507,-121.2964
S017383,38.3205,-121.5786
S017486,35.4968,-120.6456
S020754,41.698,-120.2186
S017365,38.4803,-121.1132
S019364,38.1481,-121.2177
S021453,35.3774,-120.7892
S017735,40.6839,-122.8614
S021791,36.2615,-121.3743
S017649,38.9079,-122.8569
S017377,40.4927,-123.8254
S020301,35.4432,-120.6082
S023401,41.9396,-120.3075
S020823,38.1696,-121.4646
S020702,35.0982,-120.3543
S022507,40.5093,-120.9452
S020266,41.9188,-122.3481
S017828,37.6951,-121.2061
S018743,38.2046,-122.1213
S020878,38.1457,-121.4378
S021138,41.2864,-120.1112
S019447,35.451,-120.8637
S018498,37.8881,-121.2569
S019802,38.1579,-121.6768
S020445,38.9822,-121.82
S018619,40.4965,-123.6795
S018800,35.295,-120.6274
